Name,Algorithm,Reduced,Iterations,Time,Cost,Total_operators
Learning Binary Residual,model greedy,False,1,6.947139739990234,12.986515199999985,14
Learning Invariant Representation,model greedy,False,1,14.184389352798462,14.382291829687489,9
Learning Logistic Circuits,model greedy,False,2,20.02089762687683,20.23477280000003,19
Learning Markov Random,model greedy,False,7,85.39125609397888,101.12350838256015,15
Learning Occupational Task-Shares,model greedy,True,3,20.166232585906982,33.672803624999986,12
Learning Optical Flow,model greedy,False,2,15.34009838104248,12.078515200000027,16
Learning Rewards from,model greedy,True,4,20.592007637023926,37.492346150000046,16
Learning Scripts as,model greedy,False,2,14.191062450408936,16.78515760000002,33
Learning Sparse Sharing,model greedy,True,4,42.921616554260254,41.29040159999998,11
Learning the Joint,model greedy,True,4,21.0666925907135,30.882115199999944,5
Learning Transferable Adversarial,model greedy,False,0,0.17439699172973633,0.0,11
Let There Be,model greedy,True,3,16.602744579315186,30.862196650000005,34
Local Differential Privacy,model greedy,True,5,29.239696979522705,50.155056800000025,20
Long-Term Trends in,model greedy,True,2,8.586533069610596,22.750457600000004,14
LTU Attacker for,model greedy,False,2,13.514726400375366,16.84612162500001,15
Open-Vocabulary Semantic Parsing,model greedy,False,2,13.718700408935547,12.917515199999997,10
Open-Vocabulary Video Relation,model greedy,True,1,3.799043893814087,49.04446199999998,9
Optimal Pricing for,model greedy,True,4,33.39632725715637,12.40353294999997,8
Order-Free RNN with,model greedy,True,2,7.247651100158691,40.48028399999998,4
Out of the,model greedy,True,4,19.83812141418457,34.237213987167294,15
Painterly Image Harmonization,model greedy,True,4,16.870110273361206,61.85608422500003,15
Parameterized Indexed Value,model greedy,True,5,77.54756760597229,75.07450000766667,31
Patch-wise Graph Contrastive,model greedy,True,3,17.07365393638611,43.43076839999998,8
Planning with Pixels,model greedy,True,1,2.3126771450042725,13.519798947196975,2
Playing Pairs with,model greedy,True,8,35.08554530143738,75.78328240000002,46
Pre-Training With Scientific,model greedy,True,3,12.668147087097168,16.139753899999988,11
Predicting Depression Severity,model greedy,True,6,24.946192026138306,71.48424999999999,38
Predicting the Argumenthood,model greedy,True,2,8.327319622039795,19.26187162499997,10
Projective Quadratic Regression,model greedy,False,2,10.714677095413208,20.0,3
Provably Convergent Federated,model greedy,False,1,6.995636463165283,7.852799999999945,4
Provably Secure Federated,model greedy,True,2,12.474759340286255,11.435219496470587,13
Qualitative Analysis of,model greedy,True,4,20.140273571014404,42.7661078,12
Quantization-Based Regularization for,model greedy,True,4,26.119399309158325,30.49131073387592,12
Relevant Intrinsic Feature,model greedy,True,3,28.16757607460022,53.60133037000003,30
Representing Closed Transformation,model greedy,True,5,28.392701864242554,27.29570927999999,11
Responsive Planning and,model greedy,True,1,1.8409035205841064,0.0,2
Retrospective Reader for,model greedy,True,2,8.436392784118652,14.116150949999962,8
Revisiting Mahalanobis Distance,model greedy,True,1,4.559580326080322,6.202062087291736,2
Source-Target Inference Models,model greedy,False,4,24.295215368270874,30.905498175000048,29
Synchronous Speech Recognition,model greedy,False,4,28.838995695114136,36.061505774999986,31
Task-Driven Causal Feature,model greedy,True,4,24.047879695892334,28.233671624999985,10
That_s Mine! Learning,model greedy,True,4,23.29538655281067,57.32606775000001,15
