Name,Algorithm,Reduced,Iterations,Time,Cost,Total_operators
Integrated In-vehicle Monitoring,classifciation and regreession model greedy,True,2,7.042250394821167,33.343997400000035,5
Intelligent Frame Selection,classifciation and regreession model greedy,True,2,7.237958669662476,15.682643999999982,7
Interpretable Local Tree,classifciation and regreession model greedy,True,4,18.668729305267334,46.05312551700001,11
Interpretable NLG for,classifciation and regreession model greedy,True,6,25.05389404296875,52.09376519999999,15
Interpretable Rumor Detection,classifciation and regreession model greedy,True,2,7.425054550170898,27.99532449999998,2
Investigating the Effects,classifciation and regreession model greedy,True,4,17.620986461639404,31.532276950000124,10
Joint Word Representation,classifciation and regreession model greedy,True,1,3.012650966644287,11.648257599999994,5
Journey to the,classifciation and regreession model greedy,True,5,30.63962697982788,35.59766129999997,23
Keyword-Guided Neural Conversational,classifciation and regreession model greedy,True,4,18.52074694633484,32.515748174999885,28
Knowledge-driven Natural Language,classifciation and regreession model greedy,False,5,31.68837881088257,18.65684929600009,21
Knowledge-incorporating ESIM models,classifciation and regreession model greedy,True,4,18.060985803604126,44.85403039999983,25
Labeled Memory Networks,classifciation and regreession model greedy,True,2,8.55575942993164,15.003321599999936,17
Language Models are,classifciation and regreession model greedy,True,5,29.678650856018066,65.43054399999998,27
Learning 2D Temporal,classifciation and regreession model greedy,True,4,21.186784982681274,45.16003040000004,22
Learning a Wavelet-like,classifciation and regreession model greedy,True,4,15.044623374938965,26.003641099999996,40
Learning Binary Residual,classifciation and regreession model greedy,False,4,22.862350940704346,42.986515199999985,17
Learning Invariant Representation,classifciation and regreession model greedy,False,1,11.120324611663818,14.382291829687489,9
Learning Logistic Circuits,classifciation and regreession model greedy,True,6,48.67711567878723,60.23477280000003,23
Learning Markov Random,classifciation and regreession model greedy,False,7,69.68930196762085,101.12350838256015,15
Learning Occupational Task-Shares,classifciation and regreession model greedy,True,3,18.123229503631592,33.672803624999986,12
Learning Optical Flow,classifciation and regreession model greedy,True,4,23.4636013507843,50.700543353500024,18
Learning Rewards from,classifciation and regreession model greedy,True,4,17.499581336975098,37.492346150000046,16
Learning Scripts as,classifciation and regreession model greedy,True,5,24.328826427459717,27.68587439999999,36
Learning Sparse Sharing,classifciation and regreession model greedy,True,4,40.02915835380554,41.29040159999998,11
Learning the Joint,classifciation and regreession model greedy,True,4,17.339012145996094,30.882115199999944,5
Learning Transferable Adversarial,classifciation and regreession model greedy,False,5,28.675990343093872,27.86495427499996,18
Let There Be,classifciation and regreession model greedy,True,3,14.116421222686768,30.862196650000005,34
Local Differential Privacy,classifciation and regreession model greedy,True,5,24.376399040222168,50.155056800000025,20
Long-Term Trends in,classifciation and regreession model greedy,True,2,7.288093328475952,22.750457600000004,14
LTU Attacker for,classifciation and regreession model greedy,True,3,13.717164754867554,26.746121625000008,16
Open-Vocabulary Semantic Parsing,classifciation and regreession model greedy,False,6,34.357439279556274,52.9175152,14
Open-Vocabulary Video Relation,classifciation and regreession model greedy,True,1,4.184775352478027,49.04446199999998,9
Optimal Pricing for,classifciation and regreession model greedy,True,4,28.939598321914673,12.40353294999997,8
Order-Free RNN with,classifciation and regreession model greedy,True,2,6.5762059688568115,40.48028399999998,4
Out of the,classifciation and regreession model greedy,True,4,18.412849187850952,34.237213987167294,15
Painterly Image Harmonization,classifciation and regreession model greedy,True,4,16.79202651977539,61.85608422500003,15
Parameterized Indexed Value,classifciation and regreession model greedy,True,5,58.29460859298706,75.07450000766667,31
Patch-wise Graph Contrastive,classifciation and regreession model greedy,True,3,14.449319839477539,43.43076839999998,8
Planning with Pixels,classifciation and regreession model greedy,True,1,2.294583797454834,13.519798947196975,2
Playing Pairs with,classifciation and regreession model greedy,True,8,29.16746759414673,75.78328240000002,46
Pre-Training With Scientific,classifciation and regreession model greedy,True,3,11.410322666168213,16.139753899999988,11
Predicting Depression Severity,classifciation and regreession model greedy,True,6,20.39069437980652,71.48424999999999,38
Predicting the Argumenthood,classifciation and regreession model greedy,True,2,6.969844579696655,19.26187162499997,10
Projective Quadratic Regression,classifciation and regreession model greedy,False,3,12.477166891098022,30.0,4
Provably Convergent Federated,classifciation and regreession model greedy,False,2,10.84854531288147,17.852799999999945,5
Provably Secure Federated,classifciation and regreession model greedy,True,2,10.706662893295288,11.435219496470587,13
Qualitative Analysis of,classifciation and regreession model greedy,True,4,16.855850219726562,42.7661078,12
Quantization-Based Regularization for,classifciation and regreession model greedy,True,4,23.460809469223022,30.49131073387592,12
Relevant Intrinsic Feature,classifciation and regreession model greedy,True,3,26.20275378227234,53.60133037000003,30
Representing Closed Transformation,classifciation and regreession model greedy,True,5,23.961862564086914,27.29570927999999,11
Responsive Planning and,classifciation and regreession model greedy,True,1,1.671471118927002,0.0,2
Retrospective Reader for,classifciation and regreession model greedy,True,2,7.4900431632995605,14.116150949999962,8
Revisiting Mahalanobis Distance,classifciation and regreession model greedy,True,1,4.333210468292236,6.202062087291736,2
Source-Target Inference Models,classifciation and regreession model greedy,True,5,23.637977123260498,40.90549817500005,30
Synchronous Speech Recognition,classifciation and regreession model greedy,False,4,22.788212776184082,36.061505774999986,32
Task-Driven Causal Feature,classifciation and regreession model greedy,True,4,20.899603366851807,28.233671624999985,10
That_s Mine! Learning,classifciation and regreession model greedy,True,4,17.103206396102905,57.32606775000001,15
The Complexity of,classifciation and regreession model greedy,False,6,50.902443647384644,47.86058310000003,12
Title-Guided Encoding for,classifciation and regreession model greedy,True,3,13.523456811904907,32.55556567000005,27
Token-Level Contrastive Learning,classifciation and regreession model greedy,True,3,16.701586723327637,32.59702054999997,23
Top-N Recommender System,classifciation and regreession model greedy,False,8,34.91203808784485,45.64022922500001,37
Topical Phrase Extraction,classifciation and regreession model greedy,True,7,27.07967448234558,61.17251315099995,24
Topological Pooling on,classifciation and regreession model greedy,True,3,39.56957483291626,34.480901600000024,17
Toward a Human-Level,classifciation and regreession model greedy,True,4,13.913219928741455,35.48439399999998,16
Towards an Integrative,classifciation and regreession model greedy,False,2,24.261645555496216,22.17651520000004,7
Towards Autonomous Satellite,classifciation and regreession model greedy,True,5,36.96077489852905,53.83040159999999,17
Towards Cognitive Robots,classifciation and regreession model greedy,True,4,19.21934175491333,39.44128889999997,16
Treatment effect estimation,classifciation and regreession model greedy,False,3,17.046711444854736,31.06151520000003,12
