Name,Algorithm,Reduced,Iterations,Time,Cost
80746_3,simple greedy,True,7,16.77140474319458,50.532491529999994
82470_2,simple greedy,True,8,17.845292329788208,54.6256003907717
162981_3,simple greedy,True,4,8.860421657562256,31.855787880000015
154847_3,simple greedy,True,13,29.34851574897766,114.79827774657409
12889_1,simple greedy,True,5,10.379493236541748,32.23546983005006
66175_1,simple greedy,True,13,30.87374782562256,125.457520621935
32808_3,simple greedy,True,12,24.815904140472412,205.92283089908022
52339_2,simple greedy,True,2,4.230690240859985,10.814146065614763
128518_3,simple greedy,True,1,2.3078300952911377,0.0
75022_2,simple greedy,True,12,25.652467489242554,136.0972382591577
94780_2,simple greedy,True,8,18.05989360809326,73.62518012855512
99726_1,simple greedy,True,11,24.957672119140625,145.29416507228677
123263_1,simple greedy,True,2,4.632661819458008,20.009999999999998
32219_2,simple greedy,True,2,4.614660024642944,10.01
127335_1,simple greedy,True,4,9.200401067733765,40.94498305999999
122848_1,simple greedy,True,10,23.14415740966797,112.96107615004999
57014_1,simple greedy,True,9,19.96462917327881,85.17714110475184
77727_1,simple greedy,True,17,38.90952157974243,163.26896350974613
165146_1,simple greedy,True,15,34.258965730667114,173.73617582000003
72519_1,simple greedy,True,2,4.696455478668213,0.0
94991_1,simple greedy,True,8,17.336653470993042,64.05249153
67398_2,simple greedy,True,1,2.2779653072357178,10.0
170231_2,simple greedy,True,1,2.461416721343994,10.0
156391_3,simple greedy,True,1,2.353701114654541,9.899999999999999
94263_2,simple greedy,True,22,51.039555072784424,343.9415326589174
135565_2,simple greedy,True,2,4.156882047653198,10.0
130723_1,simple greedy,True,5,10.914207458496094,31.665460049395463
69895_3,simple greedy,True,4,9.05479907989502,49.47659671999998
122166_2,simple greedy,True,4,9.78085732460022,121.68827806000002
138806_2,simple greedy,True,1,2.018641710281372,0.0
975_2,simple greedy,True,2,4.129952907562256,30.037192929999986
61861_2,simple greedy,True,13,28.215558290481567,156.56354965956984
29695_2,simple greedy,True,11,24.41997480392456,85.07560775597707
66299_3,simple greedy,True,15,34.33914661407471,115.5029198941454
145545_1,simple greedy,True,2,4.665638208389282,0.0
48309_3,simple greedy,True,2,4.287537336349487,10.0
148748_2,simple greedy,True,4,9.021880149841309,25.358595960000002
69531_1,simple greedy,True,9,20.184059619903564,65.05383226951838
29106_3,simple greedy,True,7,15.538535118103027,61.05498305999999
82259_2,simple greedy,True,5,12.031323909759521,29.799999999999997
151422_1,simple greedy,True,7,15.918798685073853,100.71560631999998
128788_1,simple greedy,True,4,8.985503673553467,25.253832269518377
90124_3,simple greedy,True,12,26.804751873016357,136.8801952586051
165596_1,simple greedy,True,10,22.55669331550598,120.45078388000002
131936_2,simple greedy,True,5,11.877245664596558,35.74149680855513
144508_2,simple greedy,True,6,13.516865968704224,90.71560631999998
31777_2,simple greedy,True,4,8.545233964920044,40.95498305999999
8481_1,simple greedy,True,11,24.41374111175537,180.0078406780463
96616_2,simple greedy,True,10,21.40780282020569,106.574376346002
71753_1,simple greedy,True,7,15.277166604995728,71.80780353442071
148126_2,simple greedy,True,7,16.394490480422974,99.86027310951837
105217_1,simple greedy,True,1,2.1342904567718506,0.0
55554_3,simple greedy,True,9,19.576711416244507,126.49962433836166
77750_3,simple greedy,True,10,21.54539394378662,71.46239480200067
54871_2,simple greedy,True,4,9.438756227493286,44.77049128999998
157279_2,simple greedy,True,5,11.754565238952637,50.01
54263_1,simple greedy,True,10,23.69783926010132,114.23380714534098
58270_3,simple greedy,True,9,19.32486581802368,72.09996611999998
139285_1,simple greedy,True,9,19.77960753440857,53.15741174200069
45823_2,simple greedy,True,3,6.619293689727783,32.53789443999999
24079_2,simple greedy,True,13,29.517165422439575,98.14500985188316
128134_2,simple greedy,True,8,19.751245260238647,174.28930052218453
62310_3,simple greedy,True,9,21.727961778640747,69.99310050262318
145862_3,simple greedy,True,5,10.73429799079895,63.34781997017923
163838_2,simple greedy,True,1,2.332760810852051,16.837192929999986
19845_2,simple greedy,True,13,28.89318871498108,130.92558733780442
118050_3,simple greedy,True,2,4.508939981460571,10.522491529999996
60211_1,simple greedy,True,12,28.117218732833862,203.82390131868834
158564_1,simple greedy,True,2,4.42317533493042,8.418595960000005
20362_2,simple greedy,True,6,13.86093807220459,59.71628716475468
79772_3,simple greedy,True,1,2.2200255393981934,4.068280764603322
109751_2,simple greedy,True,2,4.6615376472473145,10.0
49416_2,simple greedy,True,2,4.310470819473267,10.01
88734_2,simple greedy,True,10,23.077344179153442,128.21643732715813
3212_1,simple greedy,True,20,45.98482942581177,285.27983927375584
45155_1,simple greedy,True,2,4.443127870559692,13.2
77029_3,simple greedy,True,2,4.250638484954834,18.47
60358_1,simple greedy,True,8,17.529131650924683,62.59693486642143
79002_1,simple greedy,True,2,4.9378015995025635,0.0
64066_1,simple greedy,True,4,8.8632972240448,41.05498305999999
139319_1,simple greedy,True,27,61.714362144470215,291.74113310327425
65266_1,simple greedy,True,8,18.018824577331543,111.02863152999996
76002_3,simple greedy,True,11,24.78290104866028,107.30565504913233
174055_1,simple greedy,True,11,25.375220775604248,108.7906643122868
145211_3,simple greedy,True,6,13.315393686294556,37.09962014951837
106155_1,simple greedy,True,14,32.36876320838928,127.08159477330156
58519_2,simple greedy,True,3,6.945430517196655,20.0
102355_1,simple greedy,True,12,27.058897733688354,107.96724074824087
73186_2,simple greedy,True,8,17.827112436294556,88.42106695304898
167178_1,simple greedy,True,14,32.07770848274231,133.70142297815408
55998_1,simple greedy,True,4,8.94832992553711,25.253832269518377
