max_lines_par,min_lines_par,max_lines_enum,min_lines_enum,max_lines_caption,min_lines_caption,max_figure_y_space,min_figure_y_space,max_table_y_space,min_table_y_space,max_height_object,min_height_object,num_of_elements,num_of_pars,num_of_pars_in_col_1,num_of_pars_in_col_2,num_of_paragraphs,num_of_paragraphs_in_col_1,num_of_paragraphs_in_col_2,num_of_algorithms,num_of_algorithms_in_col_1,num_of_algorithms_in_col_2,num_of_formulas,num_of_formulas_in_col_1,num_of_formulas_in_col_2,num_of_figures_in_col_1,num_of_figures_in_col_2,num_of_tables_in_col_1,num_of_tables_in_col_2,last_element,sum_space_taken,sum_open_space,sum_space_taken_by_figures,sum_space_taken_by_tables,sum_of_chars_across_doc,sum_of_words_from_pars,sum_of_chars_from_pars,avg_num_of_words_from_pars,avg_num_of_chars_from_pars,num_of_paragraphs_with_1_word_at_the_end,num_of_figures_with_captions,num_of_tables_with_captions,ending_y_of_doc,page0,column0,start_y0,end_y0,spread_on_more_than_1_column0,height0,number_of_lines0,num_of_chars0,num_of_words0,last_line_length_chars0,last_line_length_words0,single_word_in_last_line0,space_between_this_object_and_last_object0,space_between_this_object_and_the_next_object0,page1,column1,start_y1,end_y1,spread_on_more_than_1_column1,height1,number_of_lines1,num_of_chars1,num_of_words1,last_line_length_chars1,last_line_length_words1,single_word_in_last_line1,space_between_this_object_and_last_object1,space_between_this_object_and_the_next_object1,page2,column2,start_y2,end_y2,spread_on_more_than_1_column2,height2,number_of_lines2,num_of_chars2,num_of_words2,last_line_length_chars2,last_line_length_words2,single_word_in_last_line2,space_between_this_object_and_last_object2,space_between_this_object_and_the_next_object2,page3,column3,start_y3,end_y3,spread_on_more_than_1_column3,height3,number_of_lines3,num_of_chars3,num_of_words3,last_line_length_chars3,last_line_length_words3,single_word_in_last_line3,space_between_this_object_and_last_object3,space_between_this_object_and_the_next_object3,page4,column4,start_y4,end_y4,spread_on_more_than_1_column4,height4,number_of_lines4,num_of_chars4,num_of_words4,last_line_length_chars4,last_line_length_words4,single_word_in_last_line4,space_between_this_object_and_last_object4,space_between_this_object_and_the_next_object4,page5,column5,start_y5,end_y5,spread_on_more_than_1_column5,height5,number_of_lines5,num_of_chars5,num_of_words5,last_line_length_chars5,last_line_length_words5,single_word_in_last_line5,space_between_this_object_and_last_object5,space_between_this_object_and_the_next_object5,page6,column6,start_y6,end_y6,spread_on_more_than_1_column6,height6,number_of_lines6,num_of_chars6,num_of_words6,last_line_length_chars6,last_line_length_words6,single_word_in_last_line6,space_between_this_object_and_last_object6,space_between_this_object_and_the_next_object6,page7,column7,start_y7,end_y7,spread_on_more_than_1_column7,height7,number_of_lines7,num_of_chars7,num_of_words7,last_line_length_chars7,last_line_length_words7,single_word_in_last_line7,space_between_this_object_and_last_object7,space_between_this_object_and_the_next_object7,page8,column8,start_y8,end_y8,spread_on_more_than_1_column8,height8,number_of_lines8,num_of_chars8,num_of_words8,last_line_length_chars8,last_line_length_words8,single_word_in_last_line8,space_between_this_object_and_last_object8,space_between_this_object_and_the_next_object8,page9,column9,start_y9,end_y9,spread_on_more_than_1_column9,height9,number_of_lines9,num_of_chars9,num_of_words9,last_line_length_chars9,last_line_length_words9,single_word_in_last_line9,space_between_this_object_and_last_object9,space_between_this_object_and_the_next_object9,page10,column10,start_y10,end_y10,height10,figure_has_caption10,figure_position_param10,space_between_this_object_and_last_object10,space_between_caption_and_figure10,space_between_this_object_and_the_next_object10,page11,column11,start_y11,end_y11,height11,figure_has_caption11,figure_position_param11,space_between_this_object_and_last_object11,space_between_caption_and_figure11,space_between_this_object_and_the_next_object11,page12,column12,start_y12,end_y12,height12,figure_has_caption12,figure_position_param12,space_between_this_object_and_last_object12,space_between_caption_and_figure12,space_between_this_object_and_the_next_object12,page13,column13,start_y13,end_y13,height13,figure_has_caption13,figure_position_param13,space_between_this_object_and_last_object13,space_between_caption_and_figure13,space_between_this_object_and_the_next_object13,page14,column14,start_y14,end_y14,height14,number_of_lines14,last_line_length_chars14,last_line_length_words14,space_between_this_object_and_last_object14,space_between_this_object_and_the_next_object14,page15,column15,start_y15,end_y15,height15,number_of_lines15,last_line_length_chars15,last_line_length_words15,space_between_this_object_and_last_object15,space_between_this_object_and_the_next_object15,page16,column16,start_y16,end_y16,height16,number_of_lines16,last_line_length_chars16,last_line_length_words16,space_between_this_object_and_last_object16,space_between_this_object_and_the_next_object16,page17,column17,start_y17,end_y17,height17,number_of_lines17,last_line_length_chars17,last_line_length_words17,space_between_this_object_and_last_object17,space_between_this_object_and_the_next_object17,page18,column18,start_y18,end_y18,height18,table_has_caption18,table_position_param18,space_between_this_object_and_last_object18,space_between_caption_and_table18,space_between_this_object_and_the_next_object18,page19,column19,start_y19,end_y19,height19,table_has_caption19,table_position_param19,space_between_this_object_and_last_object19,space_between_caption_and_table19,space_between_this_object_and_the_next_object19,page20,column20,start_y20,end_y20,height20,number_of_lines20,last_line_length_chars20,last_line_length_words20,space_between_this_object_and_last_object20,space_between_this_object_and_the_next_object20,page21,column21,start_y21,end_y21,height21,number_of_lines21,last_line_length_chars21,last_line_length_words21,space_between_this_object_and_last_object21,space_between_this_object_and_the_next_object21,page22,column22,start_y22,end_y22,spread_on_more_than_1_column22,height22,space_between_this_object_and_last_object22,space_between_this_object_and_the_next_object22,page23,column23,start_y23,end_y23,spread_on_more_than_1_column23,height23,space_between_this_object_and_last_object23,space_between_this_object_and_the_next_object23,page24,column24,start_y24,end_y24,spread_on_more_than_1_column24,height24,space_between_this_object_and_last_object24,space_between_this_object_and_the_next_object24,page25,column25,start_y25,end_y25,spread_on_more_than_1_column25,height25,space_between_this_object_and_last_object25,space_between_this_object_and_the_next_object25,page26,column26,start_y26,end_y26,spread_on_more_than_1_column26,height26,space_between_this_object_and_last_object26,space_between_this_object_and_the_next_object26,page27,column27,start_y27,end_y27,spread_on_more_than_1_column27,height27,space_between_this_object_and_last_object27,space_between_this_object_and_the_next_object27,page28,column28,start_y28,end_y28,spread_on_more_than_1_column28,height28,number_of_lines28,num_of_chars28,num_of_words28,last_line_length_chars28,last_line_length_words28,single_word_in_last_line28,space_between_this_object_and_last_object28,space_between_this_object_and_the_next_object28,page29,column29,start_y29,end_y29,spread_on_more_than_1_column29,height29,number_of_lines29,num_of_chars29,num_of_words29,last_line_length_chars29,last_line_length_words29,single_word_in_last_line29,space_between_this_object_and_last_object29,space_between_this_object_and_the_next_object29,page30,column30,start_y30,end_y30,spread_on_more_than_1_column30,height30,number_of_lines30,num_of_chars30,num_of_words30,last_line_length_chars30,last_line_length_words30,single_word_in_last_line30,space_between_this_object_and_last_object30,space_between_this_object_and_the_next_object30,page31,column31,start_y31,end_y31,spread_on_more_than_1_column31,height31,number_of_lines31,num_of_chars31,num_of_words31,last_line_length_chars31,last_line_length_words31,single_word_in_last_line31,space_between_this_object_and_last_object31,space_between_this_object_and_the_next_object31,page32,column32,start_y32,end_y32,spread_on_more_than_1_column32,height32,number_of_lines32,num_of_chars32,num_of_words32,last_line_length_chars32,last_line_length_words32,single_word_in_last_line32,space_between_this_object_and_last_object32,space_between_this_object_and_the_next_object32,page33,column33,start_y33,end_y33,height33,bad_detection_formula33,space_between_this_object_and_last_object33,space_between_this_object_and_the_next_object33,page34,column34,start_y34,end_y34,height34,bad_detection_formula34,space_between_this_object_and_last_object34,space_between_this_object_and_the_next_object34,page35,column35,start_y35,end_y35,height35,bad_detection_formula35,space_between_this_object_and_last_object35,space_between_this_object_and_the_next_object35,page36,column36,start_y36,end_y36,height36,bad_detection_formula36,space_between_this_object_and_last_object36,space_between_this_object_and_the_next_object36,page37,column37,start_y37,end_y37,height37,bad_detection_formula37,space_between_this_object_and_last_object37,space_between_this_object_and_the_next_object37,page38,column38,start_y38,end_y38,spread_on_more_than_1_column38,height38,algorithm_position_param38,space_between_this_object_and_last_object38,space_between_this_object_and_the_next_object38,page39,column39,start_y39,end_y39,spread_on_more_than_1_column39,height39,algorithm_position_param39,space_between_this_object_and_last_object39,space_between_this_object_and_the_next_object39,type,value,object_used_on,num_of_object
10,10,0,0,3,0,168.37192929999998,168.37192929999998,116.66722897939997,109.30195248539997,527.3994223254241,0,15,1,1,0,0,0,0,2,2,0,3,0,3,0,1,1,1,10,1631.2353317348875,2413.0660631521123,168.37192929999998,225.96918146479993,549,80,549,80.0,549.0,0,1,2,243.2484690577491,0,0,56.16215288000001,164.75489287999994,0,108.59273999999994,10,549,80,25,5,0,6.14825725500009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,226.28050069999995,394.6524299999999,168.37192929999998,1,0,13.080587820000005,13.080587820000005,9.833092880000038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,404.48552287999996,458.6571530399999,54.17163015999995,3,14,2,9.833092880000038,9.833092880000038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,54.409717272999956,171.07694625239992,116.66722897939997,1,0,20.365532136664,20.365532136664,10.2425266276,1,0,301.92961827240003,411.2315707578,109.30195248539997,1,0,19.079843118023973,19.079843118023973,10.216702122199933,0,1,181.31947287999992,213.19991287999994,31.88044000000002,3,15,3,10.2425266276,10.2425266276,1,0,421.44827287999993,453.3287128799999,31.880439999999965,0,0,0,10.216702122199933,10.216702122199933,0,0,180.42789143999994,192.38305944,0,11.955168000000072,15.672998559999996,15.672998559999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.28829503999998,259.75895133999995,0,59.47065629999997,7.905235599999969,7.905235599999969,0,1,447.7480650399999,321.009461390424,1,527.3994223254241,448.7480650399999,448.7480650399999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,541.3428469600001,541.3428469600001,0,1,0,0,0,1,1001,1001,1,1,0,0,0,1,251.81977517262408,251.81977517262408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285.1802111999999,442.1264411999997,0,156.9462299999998,0,25.421259859999964,25.421259859999964,0,0,474.31578119999995,74.77524940966396,1,254.59749418466401,0,32.18934000000024,32.18934000000024,0,0,0,0
