Name,Algorithm,Reduced,Iterations,Time,Cost,Total_operators
Parameterized Indexed Value,non stop heuristic greedy,False,7,57.9358856678009,79.65961419416672,56
Patch-wise Graph Contrastive,non stop heuristic greedy,True,4,13.302162885665894,53.43076839999998,8
Planning with Pixels,non stop heuristic greedy,True,2,5.007146835327148,23.519798947196975,2
Playing Pairs with,non stop heuristic greedy,True,6,14.511645317077637,75.77257520000005,34
Pre-Training With Scientific,non stop heuristic greedy,True,2,4.264888525009155,20.0,22
Predicting Depression Severity,non stop heuristic greedy,True,5,11.539288759231567,56.1574212000008,39
Predicting the Argumenthood,non stop heuristic greedy,True,4,11.60345196723938,42.40211669999998,26
Probability trees and,non stop heuristic greedy,False,4,31.844112634658813,40.0,20
Projective Quadratic Regression,non stop heuristic greedy,False,3,8.680892705917358,30.0,3
Provably Convergent Federated,non stop heuristic greedy,False,1,3.7963666915893555,10.0,4
Provably Secure Federated,non stop heuristic greedy,True,7,29.97969937324524,75.41633140000008,77
Qualitative Analysis of,non stop heuristic greedy,True,4,11.664119005203247,46.73951720000001,16
Quantization-Based Regularization for,non stop heuristic greedy,True,4,15.192628145217896,45.027878900814,34
Relevant Intrinsic Feature,non stop heuristic greedy,True,5,29.251941442489624,51.865358007999816,40
Representing Closed Transformation,non stop heuristic greedy,True,2,5.538589239120483,25.10358144,22
Responsive Planning and,non stop heuristic greedy,True,2,3.769636392593384,20.0,16
Retrospective Reader for,non stop heuristic greedy,True,3,8.044731855392456,32.025471499999924,23
Revisiting Mahalanobis Distance,non stop heuristic greedy,True,4,15.705324649810791,43.437010574583454,14
Source-Target Inference Models,non stop heuristic greedy,False,3,14.168739557266235,30.0,52
Synchronous Speech Recognition,non stop heuristic greedy,True,5,16.71884059906006,55.05999099999997,47
Task-Driven Causal Feature,non stop heuristic greedy,True,5,18.767273902893066,50.53237162499998,32
That_s Mine! Learning,non stop heuristic greedy,True,7,22.244950532913208,83.35895549999995,36
The Complexity of,non stop heuristic greedy,False,5,27.97440242767334,50.825232000000014,27
Title-Guided Encoding for,non stop heuristic greedy,False,6,19.868948936462402,71.67866722000005,45
Token-Level Contrastive Learning,non stop heuristic greedy,True,5,20.988079071044922,51.84315160000007,29
Top-N Recommender System,non stop heuristic greedy,False,6,17.811835527420044,70.5993409999999,58
Topical Phrase Extraction,non stop heuristic greedy,True,1,1.526378870010376,10.0,8
Topological Pooling on,non stop heuristic greedy,True,2,17.676846981048584,23.091515199999947,14
Toward a Human-Level,non stop heuristic greedy,True,4,10.10885763168335,41.38812654999998,27
Towards an Integrative,non stop heuristic greedy,False,2,16.86983609199524,22.210515199999918,8
Towards Autonomous Satellite,non stop heuristic greedy,True,4,18.438591480255127,55.379151599999986,17
Towards Cognitive Robots,non stop heuristic greedy,True,3,9.203108072280884,31.083980300000007,24
Treatment effect estimation,non stop heuristic greedy,False,3,11.300930261611938,31.06151520000003,11
