Name,Algorithm,Reduced,Iterations,Time,Cost,Total_operators
Interpretable Local Tree,non stop regreession model greedy,True,4,14.34511399269104,28.619618950000017,4
Interpretable NLG for,non stop regreession model greedy,True,6,17.860045909881592,48.98388639999999,6
Interpretable Rumor Detection,non stop regreession model greedy,True,2,5.120073556900024,27.99532449999998,2
Investigating the Effects,non stop regreession model greedy,True,6,21.07437229156494,43.80179120000007,6
Joint Word Representation,non stop regreession model greedy,True,1,1.584789514541626,3.92410000000001,1
Journey to the,non stop regreession model greedy,False,8,36.02772760391235,59.76316890000001,8
Keyword-Guided Neural Conversational,non stop regreession model greedy,False,7,25.508790016174316,45.26287429999999,7
Knowledge-driven Natural Language,non stop regreession model greedy,False,4,17.35617446899414,16.423625776000108,4
Knowledge-incorporating ESIM models,non stop regreession model greedy,True,6,19.31292414665222,44.20314399999998,6
Labeled Memory Networks,non stop regreession model greedy,True,6,19.883718729019165,23.847945475000017,6
Language Models are,non stop regreession model greedy,True,9,38.14042663574219,83.3515152,9
Learning 2D Temporal,non stop regreession model greedy,False,6,26.181092977523804,43.516643999999985,6
Learning a Wavelet-like,non stop regreession model greedy,True,7,17.567314386367798,34.653845375000046,7
Learning Binary Residual,non stop regreession model greedy,True,5,17.65935254096985,38.839886399999955,5
Learning Invariant Representation,non stop regreession model greedy,False,3,17.265610456466675,24.38229182968749,4
Learning Logistic Circuits,non stop regreession model greedy,False,7,38.95063233375549,56.46575760000002,7
Learning Markov Random,non stop regreession model greedy,False,8,52.70140314102173,110.89625838256015,9
Learning Occupational Task-Shares,non stop regreession model greedy,True,7,29.16978096961975,60.15255855000002,7
Learning Optical Flow,non stop regreession model greedy,True,5,19.63835310935974,46.67891455350001,5
Learning Rewards from,non stop regreession model greedy,True,7,21.794172525405884,60.403962425000046,7
Learning Scripts as,non stop regreession model greedy,False,6,22.829640865325928,29.388324399999973,6
Learning Sparse Sharing,non stop regreession model greedy,True,2,12.42858076095581,13.233886399999975,2
Learning the Joint,non stop regreession model greedy,True,4,12.1837477684021,42.60498759999996,4
Learning Transferable Adversarial,non stop regreession model greedy,False,6,22.927610635757446,46.26690854999998,6
Let There Be,non stop regreession model greedy,True,8,26.203084707260132,39.02537529550003,11
Local Differential Privacy,non stop regreession model greedy,False,5,21.68000078201294,37.97174240000001,6
Long-Term Trends in,non stop regreession model greedy,True,6,17.76549005508423,30.545707600000014,6
LTU Attacker for,non stop regreession model greedy,True,4,12.703205108642578,20.726864025000005,4
Open-Vocabulary Semantic Parsing,non stop regreession model greedy,False,7,26.75566840171814,51.93076519999998,7
Open-Vocabulary Video Relation,non stop regreession model greedy,True,3,9.337644815444946,23.639628799999997,3
Optimal Pricing for,non stop regreession model greedy,True,4,19.164690017700195,7.68825975,4
Order-Free RNN with,non stop regreession model greedy,True,3,6.887990951538086,46.000883999999985,3
Out of the,non stop regreession model greedy,True,5,14.108406782150269,31.284804137167285,5
Painterly Image Harmonization,non stop regreession model greedy,True,6,15.511283874511719,68.76345542500003,6
Parameterized Indexed Value,non stop regreession model greedy,False,7,75.06923389434814,50.72109349708329,8
Patch-wise Graph Contrastive,non stop regreession model greedy,True,4,13.406508445739746,50.23191759999999,4
Planning with Pixels,non stop regreession model greedy,True,1,1.3222057819366455,13.519798947196975,1
Playing Pairs with,non stop regreession model greedy,True,11,27.408619165420532,93.94816800000001,11
Pre-Training With Scientific,non stop regreession model greedy,True,4,11.486822605133057,25.839119224999976,4
Predicting Depression Severity,non stop regreession model greedy,True,9,21.72717571258545,60.70356580000052,9
Predicting the Argumenthood,non stop regreession model greedy,True,6,17.13131809234619,41.31000534999997,6
Projective Quadratic Regression,non stop regreession model greedy,False,3,8.692967653274536,30.0,3
Provably Convergent Federated,non stop regreession model greedy,False,2,7.231397867202759,12.617599999999982,2
Provably Secure Federated,non stop regreession model greedy,True,2,6.946963310241699,11.559183096470584,2
Qualitative Analysis of,non stop regreession model greedy,True,6,18.277164459228516,53.3697586,6
Quantization-Based Regularization for,non stop regreession model greedy,True,5,19.02966856956482,21.61587890081391,5
Relevant Intrinsic Feature,non stop regreession model greedy,True,8,48.240540742874146,49.10285659499998,8
Representing Closed Transformation,non stop regreession model greedy,True,4,12.480781078338623,27.295709279999947,4
Responsive Planning and,non stop regreession model greedy,True,2,3.862821102142334,3.6843787999999904,2
Retrospective Reader for,non stop regreession model greedy,True,3,8.514139175415039,20.685408549999977,3
Revisiting Mahalanobis Distance,non stop regreession model greedy,True,1,2.639979124069214,6.202062087291736,1
Source-Target Inference Models,non stop regreession model greedy,True,7,22.431474208831787,42.08899550000005,7
Synchronous Speech Recognition,non stop regreession model greedy,False,5,19.733559608459473,26.63998789999998,5
